Date,Timestamp,R,D,Margin,Daily Margin Change,Vote Difference,Total Votes Cast,Total Unprocessed Ballots*,Jurisdiction,Unprocessed Ballots
2024-11-09,17:44:00,66675,63414,0.025067453820077024,-0.0022353463476534885,3261,130089,328695,Merced,38500
2024-11-10,19:32:00,66675,63414,0.025067453820077024,0,3261,130089,328695,Merced,38500
2024-11-11,17:07:00,66675,63414,0.025067453820077024,0,3261,130089,274255,Merced,38500
2024-11-12,08:08:00,67384,64408,0.022581036785237343,-0.002486417034839681,2976,131792,272811,Merced,38500
2024-11-12,17:19:00,76685,73563,0.02077897875512486,-0.0018020580301124842,3122,150248,222561,Merced,38500
2024-11-13,10:32:00,76685,73563,0.02077897875512486,0,3122,150248,197604,Merced,29050
2024-11-14,03:14:00,80392,76627,0.023977989924786173,0.0031990111696613144,3765,157019,188614,Merced,29050
2024-11-14,18:06:00,89315,87551,0.009973652369590538,-0.014004337555195635,1764,176866,145354,Merced,16350
2024-11-15,19:06:00,89990,88068,0.01079423558615732,0.0008205832165667816,1922,178058,73828,Merced,16350
2024-11-16,17:52:00,89990,88068,0.01079423558615732,0,1922,178058,73828,Merced,16350
2024-11-18,09:30:00,90906,88902,0.011145221569674318,0.0003509859835169986,2004,179808,73828,Merced,16350
2024-11-18,18:44:00,91581,89300,0.012610500826510248,0.0014652792568359291,2281,180881,67767,Merced,16350
2024-11-19,18:03:00,100885,100658,0.0011263105143815464,-0.011484190312128701,227,201543,54344,Merced,3182
2024-11-20,17:52:00,101217,100866,0.0017369100815011653,0.0006105995671196189,351,202083,26163,Merced,3182
2024-11-21,18:41:00,101806,101612,0.0009537012457108023,-0.000783208835790363,194,203418,23701,Merced,2892
2024-11-22,20:02:00,102154,101951,0.0009945861198892728,4.0884874178470426e-05,203,204105,22181,Merced,2939
2024-11-23,17:53:00,102550,102346,0.0009956270498203967,1.0409299311239708e-06,204,204896,21520,Merced,2939
2024-11-25,18:56:00,102653,102446,0.001009268694630398,1.3641644810001184e-05,207,205099,21060,Merced,2479
2024-11-26,17:05:00,103685,103790,0.0005060850704904206,-0.0005031836241399774,105,207475,15725,Merced,0
2024-11-26,19:14:00,104321,104503,0.0008715473317243229,0.00036546226123390234,182,208824,15725,Merced,0
2024-11-27,21:09:00,104801,104991,0.0009056589383770592,3.4111606652736264e-05,190,209792,12076,Merced,0
2024-11-29,18:55:00,104856,105083,0.0010812664631154763,0.00017560752473841715,227,209939,3107,Merced,0
2024-12-02,18:09:00,105188,105331,0.0006792736047577653,-0.00040199285835771097,143,210519,796,Merced,0
2024-12-03,23:53:00,105367,105554,0.0008865878693918576,0.0002073142646340923,187,210921,0,Merced,0
2024-12-04,20:15:00,105367,105554,0.0008865878693918576,0,187,210921,0,Merced,0
2024-12-05,10:16:00,105367,105554,0.0008865878693918576,0,187,210921,0,Merced,0
2024-11-05,23:46:00,43034,44029,0.011428505794654445,,995,87063,,San Joaquin,
2024-11-06,08:10:00,56785,53596,0.02889084172094835,0.017462335926293905,3189,110381,,San Joaquin,
2024-11-06,17:25:00,56785,53596,0.02889084172094835,0,3189,110381,,San Joaquin,
2024-11-07,17:37:00,58792,55625,0.027679453228104216,-0.0012113884928441343,3167,114417,344445,San Joaquin,108811
2024-11-08,17:12:00,66147,62631,0.027302800167730512,-0.00037665306037370366,3516,128778,328695,San Joaquin,108811
2024-11-09,17:44:00,66675,63414,0.025067453820077024,-0.0022353463476534885,3261,130089,328695,San Joaquin,108811
2024-11-10,19:32:00,66675,63414,0.025067453820077024,0,3261,130089,328695,San Joaquin,108811
2024-11-11,17:07:00,66675,63414,0.025067453820077024,0,3261,130089,274255,San Joaquin,54371
2024-11-12,08:08:00,67384,64408,0.022581036785237343,-0.002486417034839681,2976,131792,272811,San Joaquin,54371
2024-11-12,17:19:00,76685,73563,0.02077897875512486,-0.0018020580301124842,3122,150248,222561,San Joaquin,54371
2024-11-13,10:32:00,76685,73563,0.02077897875512486,0,3122,150248,197604,San Joaquin,54371
2024-11-14,03:14:00,80392,76627,0.023977989924786173,0.0031990111696613144,3765,157019,188614,San Joaquin,54371
2024-11-14,18:06:00,89315,87551,0.009973652369590538,-0.014004337555195635,1764,176866,145354,San Joaquin,23811
2024-11-15,19:06:00,89990,88068,0.01079423558615732,0.0008205832165667816,1922,178058,73828,San Joaquin,11083
2024-11-16,17:52:00,89990,88068,0.01079423558615732,0,1922,178058,73828,San Joaquin,11083
2024-11-18,09:30:00,90906,88902,0.011145221569674318,0.0003509859835169986,2004,179808,73828,San Joaquin,11083
2024-11-18,18:44:00,91581,89300,0.012610500826510248,0.0014652792568359291,2281,180881,67767,San Joaquin,11083
2024-11-19,18:03:00,100885,100658,0.0011263105143815464,-0.011484190312128701,227,201543,54344,San Joaquin,10867
2024-11-20,17:52:00,101217,100866,0.0017369100815011653,0.0006105995671196189,351,202083,26163,San Joaquin,10867
2024-11-21,18:41:00,101806,101612,0.0009537012457108023,-0.000783208835790363,194,203418,23701,San Joaquin,9765
2024-11-22,20:02:00,102154,101951,0.0009945861198892728,4.0884874178470426e-05,203,204105,22181,San Joaquin,9765
2024-11-23,17:53:00,102550,102346,0.0009956270498203967,1.0409299311239708e-06,204,204896,21520,San Joaquin,9104
2024-11-25,18:56:00,102653,102446,0.001009268694630398,1.3641644810001184e-05,207,205099,21060,San Joaquin,9104
2024-11-26,17:05:00,103685,103790,0.0005060850704904206,-0.0005031836241399774,105,207475,15725,San Joaquin,6248
2024-11-26,19:14:00,104321,104503,0.0008715473317243229,0.00036546226123390234,182,208824,15725,San Joaquin,6248
2024-11-27,21:09:00,104801,104991,0.0009056589383770592,3.4111606652736264e-05,190,209792,12076,San Joaquin,6248
2024-11-29,18:55:00,104856,105083,0.0010812664631154763,0.00017560752473841715,227,209939,3107,San Joaquin,2311
2024-12-02,18:09:00,105188,105331,0.0006792736047577653,-0.00040199285835771097,143,210519,796,San Joaquin,0
2024-12-03,23:53:00,105367,105554,0.0008865878693918576,0.0002073142646340923,187,210921,0,San Joaquin,0
2024-12-04,20:15:00,105367,105554,0.0008865878693918576,0,187,210921,0,San Joaquin,0
2024-12-05,10:16:00,105367,105554,0.0008865878693918576,0,187,210921,0,San Joaquin,0
2024-11-05,23:46:00,43034,44029,0.011428505794654445,,995,87063,,Stanislaus,
2024-11-06,08:10:00,56785,53596,0.02889084172094835,0.017462335926293905,3189,110381,,Stanislaus,
2024-11-06,17:25:00,56785,53596,0.02889084172094835,0,3189,110381,,Stanislaus,
2024-11-07,17:37:00,58792,55625,0.027679453228104216,-0.0012113884928441343,3167,114417,344445,Stanislaus,69790
2024-11-08,17:12:00,66147,62631,0.027302800167730512,-0.00037665306037370366,3516,128778,328695,Stanislaus,69790
2024-11-09,17:44:00,66675,63414,0.025067453820077024,-0.0022353463476534885,3261,130089,328695,Stanislaus,69790
2024-11-10,19:32:00,66675,63414,0.025067453820077024,0,3261,130089,328695,Stanislaus,69790
2024-11-11,17:07:00,66675,63414,0.025067453820077024,0,3261,130089,274255,Stanislaus,69790
2024-11-12,08:08:00,67384,64408,0.022581036785237343,-0.002486417034839681,2976,131792,272811,Stanislaus,69790
2024-11-12,17:19:00,76685,73563,0.02077897875512486,-0.0018020580301124842,3122,150248,222561,Stanislaus,69790
2024-11-13,10:32:00,76685,73563,0.02077897875512486,0,3122,150248,197604,Stanislaus,54283
2024-11-14,03:14:00,80392,76627,0.023977989924786173,0.0031990111696613144,3765,157019,188614,Stanislaus,54283
2024-11-14,18:06:00,89315,87551,0.009973652369590538,-0.014004337555195635,1764,176866,145354,Stanislaus,54283
2024-11-15,19:06:00,89990,88068,0.01079423558615732,0.0008205832165667816,1922,178058,73828,Stanislaus,32495
2024-11-16,17:52:00,89990,88068,0.01079423558615732,0,1922,178058,73828,Stanislaus,32495
2024-11-18,09:30:00,90906,88902,0.011145221569674318,0.0003509859835169986,2004,179808,73828,Stanislaus,32495
2024-11-18,18:44:00,91581,89300,0.012610500826510248,0.0014652792568359291,2281,180881,67767,Stanislaus,32495
2024-11-19,18:03:00,100885,100658,0.0011263105143815464,-0.011484190312128701,227,201543,54344,Stanislaus,32495
2024-11-20,17:52:00,101217,100866,0.0017369100815011653,0.0006105995671196189,351,202083,26163,Stanislaus,4954
2024-11-21,18:41:00,101806,101612,0.0009537012457108023,-0.000783208835790363,194,203418,23701,Stanislaus,3845
2024-11-22,20:02:00,102154,101951,0.0009945861198892728,4.0884874178470426e-05,203,204105,22181,Stanislaus,3845
2024-11-23,17:53:00,102550,102346,0.0009956270498203967,1.0409299311239708e-06,204,204896,21520,Stanislaus,3845
2024-11-25,18:56:00,102653,102446,0.001009268694630398,1.3641644810001184e-05,207,205099,21060,Stanislaus,3845
2024-11-26,17:05:00,103685,103790,0.0005060850704904206,-0.0005031836241399774,105,207475,15725,Stanislaus,3845
2024-11-26,19:14:00,104321,104503,0.0008715473317243229,0.00036546226123390234,182,208824,15725,Stanislaus,3845
2024-11-27,21:09:00,104801,104991,0.0009056589383770592,3.4111606652736264e-05,190,209792,12076,Stanislaus,196
2024-11-29,18:55:00,104856,105083,0.0010812664631154763,0.00017560752473841715,227,209939,3107,Stanislaus,196
2024-12-02,18:09:00,105188,105331,0.0006792736047577653,-0.00040199285835771097,143,210519,796,Stanislaus,196
2024-12-03,23:53:00,105367,105554,0.0008865878693918576,0.0002073142646340923,187,210921,0,Stanislaus,0
2024-12-04,20:15:00,105367,105554,0.0008865878693918576,0,187,210921,0,Stanislaus,0
2024-12-05,10:16:00,105367,105554,0.0008865878693918576,0,187,210921,0,Stanislaus,0
