Date,Timestamp,R,D,Margin,Daily Margin Change,Vote Difference,Total Votes Cast,Total Unprocessed Ballots*,Jurisdiction,Unprocessed Ballots
2024-12-03,23:53:00,211998,171637,0.105206772061986,5.774046025044943e-06,40361,383635,0,Orange,0
2024-12-04,20:15:00,211998,171637,0.105206772061986,0,40361,383635,0,Orange,0
2024-12-05,10:16:00,211998,171637,0.105206772061986,0,40361,383635,0,Orange,0
2024-11-05,23:46:00,127846,106702,0.09014785886044648,,21144,234548,,Riverside,
2024-11-06,08:10:00,157387,119514,0.1367745150793966,0.04662665621895014,37873,276901,,Riverside,
2024-11-06,17:25:00,162607,124706,0.13191536756081346,-0.004859147518583157,37901,287313,,Riverside,
2024-11-07,17:37:00,168515,130259,0.1280432701640705,-0.003872097396742963,38256,298774,973505,Riverside,350000
2024-11-08,17:12:00,176483,137389,0.12455395830147321,-0.00348931186259728,39094,313872,909758,Riverside,350000
2024-11-09,17:44:00,185729,146612,0.11770139705904478,-0.0068525612424284316,39117,332341,673782,Riverside,225000
2024-11-10,19:32:00,185729,146612,0.11770139705904478,0,39117,332341,673782,Riverside,225000
2024-11-11,17:07:00,189324,149761,0.1166757597652506,-0.0010256372937941793,39563,339085,635525,Riverside,225000
2024-11-12,08:08:00,189507,149983,0.11642169136057026,-0.000254068404680341,39524,339490,538415,Riverside,165000
2024-11-12,17:19:00,195515,155874,0.11281229634393791,-0.0036093950166323496,39641,351389,482903,Riverside,165000
2024-11-13,10:32:00,195624,155950,0.11284679754475586,3.450120081795183e-05,39674,351574,422903,Riverside,105000
2024-11-14,03:14:00,202611,163042,0.10821461877791239,-0.004632178766843478,39569,365653,344088,Riverside,105000
2024-11-14,18:06:00,203796,164148,0.10775552801513273,-0.0004590907627796542,39648,367944,246283,Riverside,47500
2024-11-15,19:06:00,205355,165705,0.10685603406457177,-0.0008994939505609645,39650,371060,194011,Riverside,37500
2024-11-16,17:52:00,206489,166788,0.10635801295016838,-0.0004980211144033908,39701,373277,164953,Riverside,35600
2024-11-18,09:30:00,206489,166788,0.10635801295016838,0,39701,373277,164553,Riverside,35200
2024-11-18,18:44:00,207806,167889,0.10624841959568267,-0.00010959335448570973,39917,375695,109879,Riverside,35200
2024-11-19,18:03:00,209000,168966,0.10591958006804846,-0.00032883952763421154,40034,377966,96665,Riverside,34200
2024-11-20,17:52:00,209684,169680,0.10545017450258855,-0.0004694055654599072,40004,379364,86327,Riverside,31900
2024-11-21,18:41:00,210165,170138,0.10525028727093923,-0.00019988723164932054,40027,380303,73890,Riverside,24600
2024-11-22,20:02:00,210672,170507,0.10537044275786442,0.0001201554869251914,40165,381179,54957,Riverside,15600
2024-11-23,17:53:00,210992,170802,0.10526619066826613,-0.00010425208959828625,40190,381794,45077,Riverside,9500
2024-11-25,17:56:00,211330,171006,0.10546744224974891,0.0002012515814827781,40324,382336,24076,Riverside,7000
2024-11-26,19:14:00,211628,171294,0.1053321564182784,-0.00013528583147051632,40334,382922,22833,Riverside,5300
2024-11-27,21:09:00,211913,171573,0.10519288839749039,-0.00013926802078800815,40340,383486,14215,Riverside,2200
2024-11-29,18:55:00,211913,171573,0.10519288839749039,0,40340,383486,12565,Riverside,550
2024-12-02,18:09:00,211956,171605,0.10520099801596096,8.109618470572566e-06,40351,383561,12238,Riverside,550
2024-12-03,23:53:00,211998,171637,0.105206772061986,5.774046025044943e-06,40361,383635,0,Riverside,0
2024-12-04,20:15:00,211998,171637,0.105206772061986,0,40361,383635,0,Riverside,0
2024-12-05,10:16:00,211998,171637,0.105206772061986,0,40361,383635,0,Riverside,0
2024-11-05,23:46:00,127846,106702,0.09014785886044648,,21144,234548,,San Bernardino,
2024-11-06,08:10:00,157387,119514,0.1367745150793966,0.04662665621895014,37873,276901,,San Bernardino,
2024-11-06,17:25:00,162607,124706,0.13191536756081346,-0.004859147518583157,37901,287313,,San Bernardino,
2024-11-07,17:37:00,168515,130259,0.1280432701640705,-0.003872097396742963,38256,298774,973505,San Bernardino,259450
2024-11-08,17:12:00,176483,137389,0.12455395830147321,-0.00348931186259728,39094,313872,909758,San Bernardino,236630
2024-11-09,17:44:00,185729,146612,0.11770139705904478,-0.0068525612424284316,39117,332341,673782,San Bernardino,236630
2024-11-10,19:32:00,185729,146612,0.11770139705904478,0,39117,332341,673782,San Bernardino,236630
2024-11-11,17:07:00,189324,149761,0.1166757597652506,-0.0010256372937941793,39563,339085,635525,San Bernardino,236630
2024-11-12,08:08:00,189507,149983,0.11642169136057026,-0.000254068404680341,39524,339490,538415,San Bernardino,199520
2024-11-12,17:19:00,195515,155874,0.11281229634393791,-0.0036093950166323496,39641,351389,482903,San Bernardino,191350
2024-11-13,10:32:00,195624,155950,0.11284679754475586,3.450120081795183e-05,39674,351574,422903,San Bernardino,191350
2024-11-14,03:14:00,202611,163042,0.10821461877791239,-0.004632178766843478,39569,365653,344088,San Bernardino,159050
2024-11-14,18:06:00,203796,164148,0.10775552801513273,-0.0004590907627796542,39648,367944,246283,San Bernardino,124075
2024-11-15,19:06:00,205355,165705,0.10685603406457177,-0.0008994939505609645,39650,371060,194011,San Bernardino,84600
2024-11-16,17:52:00,206489,166788,0.10635801295016838,-0.0004980211144033908,39701,373277,164953,San Bernardino,61600
2024-11-18,09:30:00,206489,166788,0.10635801295016838,0,39701,373277,164553,San Bernardino,61600
2024-11-18,18:44:00,207806,167889,0.10624841959568267,-0.00010959335448570973,39917,375695,109879,San Bernardino,23100
2024-11-19,18:03:00,209000,168966,0.10591958006804846,-0.00032883952763421154,40034,377966,96665,San Bernardino,22810
2024-11-20,17:52:00,209684,169680,0.10545017450258855,-0.0004694055654599072,40004,379364,86327,San Bernardino,22501
2024-11-21,18:41:00,210165,170138,0.10525028727093923,-0.00019988723164932054,40027,380303,73890,San Bernardino,22501
2024-11-22,20:02:00,210672,170507,0.10537044275786442,0.0001201554869251914,40165,381179,54957,San Bernardino,17450
2024-11-23,17:53:00,210992,170802,0.10526619066826613,-0.00010425208959828625,40190,381794,45077,San Bernardino,17450
2024-11-25,17:56:00,211330,171006,0.10546744224974891,0.0002012515814827781,40324,382336,24076,San Bernardino,4400
2024-11-26,19:14:00,211628,171294,0.1053321564182784,-0.00013528583147051632,40334,382922,22833,San Bernardino,4400
2024-11-27,21:09:00,211913,171573,0.10519288839749039,-0.00013926802078800815,40340,383486,14215,San Bernardino,450
2024-11-29,18:55:00,211913,171573,0.10519288839749039,0,40340,383486,12565,San Bernardino,450
2024-12-02,18:09:00,211956,171605,0.10520099801596096,8.109618470572566e-06,40351,383561,12238,San Bernardino,450
2024-12-03,23:53:00,211998,171637,0.105206772061986,5.774046025044943e-06,40361,383635,0,San Bernardino,0
2024-12-04,20:15:00,211998,171637,0.105206772061986,0,40361,383635,0,San Bernardino,0
2024-12-05,10:16:00,211998,171637,0.105206772061986,0,40361,383635,0,San Bernardino,0
